locus_tag	product	type	gene_symbol	locus	start_coord	end_coord	note	gene_len	5GB1C_CH4_500ppm-Rep1_tpm	5GB1C_CH4_500ppm-Rep2_tpm	5GB1C_CH4_1000ppm-Rep1_tpm	5GB1C_CH4_1000ppm-Rep2_tpm
EQU24_RS20365	heme-binding protein	CDS		NZ_CP035467.1	4594269	4594692	Derived by automated computational analysis using gene prediction method: Protein Homology.	424	74.81335666984161	72.15574911417511	73.27990267953305	86.05058981615478
EQU24_RS20370	arylesterase	CDS		NZ_CP035467.1	4594756	4595359	Derived by automated computational analysis using gene prediction method: Protein Homology.	604	13.850331463990804	13.953129315768626	13.58421588248739	15.30212546311669
EQU24_RS20375	ABC transporter ATP-binding protein	CDS		NZ_CP035467.1	4595357	4596050	Derived by automated computational analysis using gene prediction method: Protein Homology.	694	13.316357559555032	11.214482573789263	11.25376940411657	12.634240294861792
EQU24_RS20380	FtsX-like permease family protein	CDS		NZ_CP035467.1	4596046	4598530	Derived by automated computational analysis using gene prediction method: Protein Homology.	2485	38.58264146919304	37.44082290713671	33.37798007622567	36.63137980280269
EQU24_RS20385	glycine zipper family protein	CDS		NZ_CP035467.1	4598607	4599003	Derived by automated computational analysis using gene prediction method: Protein Homology.	397	427.6292595488766	358.9095039387581	289.9604985903941	292.8194075155286
EQU24_RS20390	PAS domain-containing protein	CDS		NZ_CP035467.1	4599886	4600426	Derived by automated computational analysis using gene prediction method: Protein Homology.	541	34.710801672976245	33.42396657010625	29.892853242988814	33.05968627741812
EQU24_RS20395	methyl-accepting chemotaxis protein	CDS		NZ_CP035467.1	4600425	4601907	Derived by automated computational analysis using gene prediction method: Protein Homology.	1483	65.87805047452986	67.37306249475331	65.35239154699286	69.91905725257871
EQU24_RS20400	F0F1 ATP synthase subunit beta	CDS	atpD	NZ_CP035467.1	4602191	4603577	Derived by automated computational analysis using gene prediction method: Protein Homology.	1387	50.23953579661335	48.19957354242266	49.365607917822416	54.5671910395494
EQU24_RS20405	F0F1 ATP synthase subunit epsilon	CDS		NZ_CP035467.1	4603599	4603989	Derived by automated computational analysis using gene prediction method: Protein Homology.	391	45.28294668726571	41.55080668276875	39.31980433463095	37.58001904344864
EQU24_RS20410	AtpZ/AtpI family protein	CDS		NZ_CP035467.1	4603981	4604320	Derived by automated computational analysis using gene prediction method: Protein Homology.	340	18.11052744851944	19.466346780237608	16.25442932916701	15.64462171615091
EQU24_RS20415	ATP synthase subunit I	CDS		NZ_CP035467.1	4604309	4604612	Derived by automated computational analysis using gene prediction method: Protein Homology.	304	14.202506379501363	14.347436524605367	12.189343604685485	12.60472434363198
EQU24_RS20420	F0F1 ATP synthase subunit A	CDS		NZ_CP035467.1	4604616	4605285	Derived by automated computational analysis using gene prediction method: Protein Homology.	670	70.59137570861797	74.85695528360714	70.82193899174372	78.95573912143104
EQU24_RS20430	F0F1 ATP synthase subunit C	CDS		NZ_CP035467.1	4605563	4605845	Derived by automated computational analysis using gene prediction method: Protein Homology.	283	41.72159081815588	42.43862229534485	39.56653464340394	45.00183482375782
EQU24_RS20435	hypothetical protein	CDS		NZ_CP035467.1	4605849	4606650	Derived by automated computational analysis using gene prediction method: Protein Homology.	802	34.834370935200646	37.20355009202795	38.68327659034037	44.80027044008239
EQU24_RS20440	alternate F1F0 ATPase, F1 subunit alpha	CDS		NZ_CP035467.1	4606720	4608163	Derived by automated computational analysis using gene prediction method: Protein Homology.	1444	42.88659789531365	43.39118812326344	46.87903823657663	52.21848294324973
EQU24_RS20445	F0F1 ATP synthase subunit gamma	CDS		NZ_CP035467.1	4608159	4609065	Derived by automated computational analysis using gene prediction method: Protein Homology.	907	35.30483548844199	36.51067230035479	37.073809193154425	40.69344100151991
EQU24_RS20455	Dabb family protein	CDS		NZ_CP035467.1	4609543	4609957	Derived by automated computational analysis using gene prediction method: Protein Homology.	415	100.67795829632708	104.7216271919886	117.2028795961624	131.16894577324055
EQU24_RS20460	hypothetical protein	CDS		NZ_CP035467.1	4610045	4614134	Derived by automated computational analysis using gene prediction method: Protein Homology.	4090	21.3269414986428	21.151943280935303	24.74649399651387	26.8447801885604
EQU24_RS20465	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase	CDS	mpl	NZ_CP035467.1	4614218	4615571	Derived by automated computational analysis using gene prediction method: Protein Homology.	1354	63.231338131548746	60.34784225642187	68.41876764816077	77.81406903998192
EQU24_RS20470	alkene reductase	CDS		NZ_CP035467.1	4615719	4616814	Derived by automated computational analysis using gene prediction method: Protein Homology.	1096	29.807827770348045	30.676276849293373	32.13679302684631	38.38092885386821
EQU24_RS20475	methyl-accepting chemotaxis protein	CDS		NZ_CP035467.1	4617454	4619035	Derived by automated computational analysis using gene prediction method: Protein Homology.	1582	32.27836284449882	33.14096677739054	32.89452734182157	39.40967726050516
EQU24_RS20480	ATP-binding protein	CDS		NZ_CP035467.1	4619152	4621546	Derived by automated computational analysis using gene prediction method: Protein Homology.	2395	46.90802669417348	42.23390124455336	47.12512107381523	50.35611444706731
EQU24_RS20485	PEP-CTERM sorting domain-containing protein	CDS		NZ_CP035467.1	4621691	4622354	Derived by automated computational analysis using gene prediction method: Protein Homology.	664	92.28188368217177	75.35128417156675	108.2891602866192	92.93038562612924
EQU24_RS20490	sigma 54-interacting transcriptional regulator	CDS		NZ_CP035467.1	4623293	4624610	Derived by automated computational analysis using gene prediction method: Protein Homology.	1318	42.566304608389984	37.07132290514735	42.42695938432044	43.01586747501212
EQU24_RS20495	HDOD domain-containing protein	CDS		NZ_CP035467.1	4624621	4625545	Derived by automated computational analysis using gene prediction method: Protein Homology.	925	62.22578804929917	54.05611496204898	73.53531631167556	70.61339652424097
EQU24_RS20505	hypothetical protein	CDS		NZ_CP035467.1	4625901	4626432	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	532	26.93872758656921	22.37341524341512	22.443870764182797	23.65873484228511
EQU24_RS20515	hypothetical protein	CDS		NZ_CP035467.1	4626824	4627625	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	802	7.774721379414911	5.762278807590102	6.086437006278755	6.573240999978142
EQU24_RS20520	hypothetical protein	CDS		NZ_CP035467.1	4627637	4628120	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	484	4.808333194707019	4.181980581849098	3.4553378669421693	3.815008164450655
EQU24_RS20525	iron-sulfur cluster carrier protein ApbC	CDS	apbC	NZ_CP035467.1	4628323	4629415	Derived by automated computational analysis using gene prediction method: Protein Homology.	1093	63.23629740439027	61.07847159493615	62.57040278628504	69.30071189603511
EQU24_RS20535	dCTP deaminase	CDS	dcd	NZ_CP035467.1	4629818	4630385	Derived by automated computational analysis using gene prediction method: Protein Homology.	568	141.33202432438753	141.271440165534	138.25680830471055	158.27600773856412
EQU24_RS20540	heme ABC transporter ATP-binding protein	CDS		NZ_CP035467.1	4631375	4632179	Derived by automated computational analysis using gene prediction method: Protein Homology.	805	70.6453357970521	64.8232505486153	61.40737952022485	71.7752492574758
EQU24_RS20545	iron ABC transporter permease	CDS		NZ_CP035467.1	4632179	4633250	Derived by automated computational analysis using gene prediction method: Protein Homology.	1072	14.891879259078312	12.903634758429826	12.365647389704783	14.80040853983851
EQU24_RS20550	ABC transporter substrate-binding protein	CDS		NZ_CP035467.1	4633246	4634119	Derived by automated computational analysis using gene prediction method: Protein Homology.	874	8.569391604313155	8.617940624725017	7.386818715165744	8.644457859162516
EQU24_RS20555	pyridoxamine 5'-phosphate oxidase family protein	CDS		NZ_CP035467.1	4634454	4635003	Derived by automated computational analysis using gene prediction method: Protein Homology.	550	13.664661818365602	14.712429739011418	13.791183035630906	16.422595145787877
EQU24_RS20560	hemin-degrading factor	CDS		NZ_CP035467.1	4635443	4636445	Derived by automated computational analysis using gene prediction method: Protein Homology.	1003	13.952640561263054	14.719970948933144	14.405498043813822	16.392820725138808
EQU24_RS20565	hypothetical protein	CDS		NZ_CP035467.1	4636447	4636726	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	280	8.033878758728742	7.836587506252623	8.367981392632391	7.502016054969546
EQU24_RS20575	hypothetical protein	CDS		NZ_CP035467.1	4637283	4639062	Derived by automated computational analysis using gene prediction method: Protein Homology.	1780	4.449353658331829	4.729625846470284	4.049089188765209	4.539549040874105
EQU24_RS20580	pilus assembly protein	CDS		NZ_CP035467.1	4639230	4639482	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	253	3.5646943873997223	3.1859644294194744	2.9192304909853504	4.044182567947372
EQU24_RS20585	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	CDS		NZ_CP035467.1	4639491	4641876	Derived by automated computational analysis using gene prediction method: Protein Homology.	2386	2.6936726768579184	2.561834976897337	2.504793195991862	3.149455189396673
EQU24_RS20590	hypothetical protein	CDS		NZ_CP035467.1	4641915	4642194	Derived by automated computational analysis using gene prediction method: Protein Homology.	280	8.940929586327147	9.35592590032201	6.533695616348842	8.578918359634528
EQU24_RS20595	hypothetical protein	CDS		NZ_CP035467.1	4643142	4644009	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	868	5.213004427211381	5.169361870483956	4.79721233413533	5.242043476495369
EQU24_RS20600	hypothetical protein	CDS		NZ_CP035467.1	4644117	4644954	Derived by automated computational analysis using gene prediction method: Protein Homology.	838	202.1056450228812	289.52356705677954	294.7433382329349	214.14793323561383
EQU24_RS20605	LuxR C-terminal-related transcriptional regulator	CDS		NZ_CP035467.1	4645133	4646363	Derived by automated computational analysis using gene prediction method: Protein Homology.	1231	75.04827179349655	70.60477052749549	98.3505535051258	99.22925541370005
EQU24_RS20620	DUF6494 family protein	CDS		NZ_CP035467.1	4648708	4648915	Derived by automated computational analysis using gene prediction method: Protein Homology.	208	124.74440777356106	118.00092341145778	101.19765122716284	107.74840366791712
EQU24_RS20625	sterol desaturase family protein	CDS		NZ_CP035467.1	4649475	4650267	Derived by automated computational analysis using gene prediction method: Protein Homology.	793	78.31585671975576	79.26092036588854	71.02927714984583	82.64088808192095
EQU24_RS20630	TIGR04283 family arsenosugar biosynthesis glycosyltransferase	CDS		NZ_CP035467.1	4650254	4650944	Derived by automated computational analysis using gene prediction method: Protein Homology.	691	9.631203329636998	9.241243567431251	8.304974506582873	8.60485198966443
EQU24_RS20635	hypothetical protein	CDS		NZ_CP035467.1	4650957	4652937	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	1981	18.372570596079928	17.72909953458984	19.198318553281663	21.448257915279395
EQU24_RS20640	DEAD/DEAH box helicase	CDS		NZ_CP035467.1	4653289	4656607	Derived by automated computational analysis using gene prediction method: Protein Homology.	3319	8.56101689303054	7.837599418727068	7.634959508453909	8.92273919185572
EQU24_RS20645	DUF3047 domain-containing protein	CDS		NZ_CP035467.1	4657082	4657754	Derived by automated computational analysis using gene prediction method: Protein Homology.	673	13.231274224700169	13.30107274463935	11.756295756731426	12.917721552927476
EQU24_RS20650	tRNA-Leu	tRNA			4658178	4658265		88	60.430788903634095	41.87994491977864	31.931180643493494	20.17404317421429
EQU24_RS20655	tyrosine-type recombinase/integrase	CDS		NZ_CP035467.1	4658430	4659621	Derived by automated computational analysis using gene prediction method: Protein Homology.	1192	30.7336301508415	31.181052877227604	34.398581228102955	40.41165024285013
EQU24_RS20665	hypothetical protein	CDS		NZ_CP035467.1	4660426	4661032	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	607	52.88176771303301	48.528192625210416	44.87278325044223	49.24052712532171
EQU24_RS20670	AlpA family phage regulatory protein	CDS		NZ_CP035467.1	4661127	4661361	Derived by automated computational analysis using gene prediction method: Protein Homology.	235	24.9673322028303	23.971859168062736	20.699336025808527	25.9362767824932
EQU24_RS20675	hypothetical protein	CDS		NZ_CP035467.1	4661360	4661951	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	592	36.09817144969334	32.163291579716365	23.67527442093923	35.25931194449342
EQU24_RS20680	hypothetical protein	CDS		NZ_CP035467.1	4661954	4662299	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	346	11.160245525364374	10.949220528967333	11.408971866054468	11.7601060925096
